# Generated from ../data/13JUL2013/000.dat
time v v_c
39.265 0.967241 1
39.27 0.968515 1
39.275 0.969453 1
39.28 0.95984 1
39.285 0.955593 1
39.29 0.95249 1
39.295 0.960525 1
39.3 0.963622 1
39.305 0.965889 1
39.31 0.96753 1
39.315 0.958449 1
39.32 0.964856 1
39.325 0.966787 1
39.33 0.968184 1
39.335 0.969212 1
39.34 0.959665 1
39.345 0.955465 1
39.35 0.962683 1
39.355 0.965204 1
39.36 0.967031 1
39.365 0.968372 1
39.37 0.969339 1
39.375 0.970053 1
39.38 0.970563 1
39.385 0.970945 1
39.39 0.971213 1
39.395 0.971418 1
39.4 0.961272 1
39.405 0.956636 1
39.41 0.963536 1
39.415 0.965825 1
39.42 0.967484 1
39.425 0.968701 1
39.43 0.969579 1
39.435 0.970228 1
39.44 0.970691 1
39.445 0.971038 1
39.45 0.971281 1
39.455 0.971468 1
39.46 0.961308 1
39.465 0.956662 1
39.47 0.963555 1
39.475 0.965838 1
39.48 0.967494 1
39.485 0.968709 1
39.49 0.969584 1
39.495 0.970232 1
39.5 0.970694 1
39.505 0.97104 1
39.51 0.971282 1
39.515 0.971469 1
39.52 0.961309 1
39.525 0.956663 1
39.53 0.963555 1
39.535 0.96584 1
39.54 0.967494 1
39.545 0.968709 1
39.55 0.969584 1
39.555 0.970232 1
39.56 0.970694 1
39.565 0.97104 1
39.57 0.971283 1
39.575 0.961183 1
39.58 0.956562 1
39.585 0.953205 1
39.59 0.961036 1
39.595 0.964005 1
39.6 0.966157 1
39.605 0.967735 1
39.61 0.958589 1
39.615 0.964968 1
39.62 0.966859 1
39.625 0.968246 1
39.63 0.958961 1
39.635 0.954953 1
39.64 0.952024 1
39.645 0.949899 1
39.65 0.958628 1
39.655 0.96225 1
39.66 0.954593 1
39.665 0.951771 1
39.67 0.959991 1
39.675 0.963243 1
39.68 0.965603 1
39.685 0.957045 1
39.69 0.953548 1
39.695 0.951009 1
39.7 0.949151 1
39.705 0.958092 1
39.71 0.96185 1
39.715 0.954311 1
39.72 0.951556 1
39.725 0.959845 1
39.73 0.963127 1
39.735 0.965527 1
39.74 0.956981 1
39.745 0.95351 1
39.75 0.950972 1
39.755 0.959419 1
39.76 0.962817 1
39.765 0.965302 1
39.77 0.967102 1
39.775 0.958137 1
39.78 0.964629 1
39.785 0.966622 1
39.79 0.957778 1
39.795 0.954091 1
39.8 0.951396 1
39.805 0.949441 1
39.81 0.958294 1
39.815 0.962007 1
39.82 0.954416 1
39.825 0.951642 1
39.83 0.949611 1
39.835 0.958428 1
39.84 0.951809 1
39.845 0.949742 1
39.85 0.948228 1
39.855 0.947134 1
39.86 0.946327 1
39.865 0.945749 1
39.87 0.945319 1
39.875 0.945014 1
39.88 0.944784 1
39.885 0.954911 1
39.89 0.949247 1
39.895 0.947876 1
39.9 0.946868 1
39.905 0.946143 1
39.91 0.945606 1
39.915 0.95551 1
39.92 0.949683 1
39.925 0.948194 1
39.93 0.947099 1
39.935 0.946312 1
39.94 0.945726 1
39.945 0.94531 1
39.95 0.944996 1
39.955 0.944778 1
39.96 0.944609 1
39.965 0.944495 1
39.97 0.944403 1
39.975 0.944345 1
39.98 0.944294 1
39.985 0.944266 1
39.99 0.944236 1
39.995 0.944224 1
40 0.944206 1
