# Generated from ../data/13JUL2013/024.dat
freq T_s gyro_x steer steer_rate v
80.5467 1 0.0659906 0.01294 0.746577 0.0122258
80.5666 1 0.042366 0.0016898 0.150909 0.00821881
80.5864 1 0.0463795 0.00492003 0.258927 0.00334445
80.6062 1 0.0632234 0.00402133 0.244486 0.0109136
80.626 1 0.11439 0.00619098 0.383457 0.0303156
80.6458 1 0.0523078 0.00500414 0.257722 0.00105426
80.6656 1 0.0171686 0.00529054 0.291599 0.00384154
80.6854 1 0.0291581 0.0040742 0.238698 0.0223505
80.7052 1 0.0858989 0.000763781 0.138872 0.0403483
80.725 1 0.0276579 0.00688713 0.377376 0.0499271
80.7448 1 0.242523 0.0108148 0.647233 0.169855
80.7647 1 0.0577641 0.00602388 0.335075 0.013685
80.7845 1 0.034991 0.00314667 0.166775 0.00887784
80.8043 1 0.0161367 0.00294115 0.131991 0.0205874
80.8241 1 0.0866159 0.00250771 0.288316 0.0372522
80.8439 1 0.077953 0.0065913 0.356863 0.0169866
80.8637 1 0.0151689 0.00651998 0.3351 0.0278361
80.8835 1 0.0326994 0.00244197 0.119351 0.00814894
80.9033 1 0.0981146 0.00158692 0.088033 0.0254327
80.9231 1 0.0647397 0.0047313 0.265025 0.0388077
80.9429 1 0.0169836 0.0039442 0.183109 0.010968
80.9628 1 0.0636792 0.00918058 0.488128 0.0517511
80.9826 1 0.0164474 0.00592834 0.317569 0.0226057
81.0024 1 0.00998401 0.00210268 0.0464191 0.0241157
81.0222 1 0.0096066 0.00600868 0.309176 0.0320355
81.042 1 0.0130505 0.00386733 0.216047 0.0207421
81.0618 1 0.0203894 0.00408501 0.192631 0.0186834
81.0816 1 0.152971 0.00820557 0.384954 0.0328061
81.1014 1 0.0484187 0.00573466 0.293521 0.038289
81.1212 1 0.00808766 0.00106203 0.100945 0.0239704
81.141 1 0.0395576 0.00762663 0.411691 0.0445859
81.1609 1 0.0939275 0.0257876 1.35716 0.147264
81.1807 1 0.0636699 0.00390131 0.253169 0.0525709
81.2005 1 0.0257869 0.0290695 1.42582 0.156194
81.2203 1 0.093326 0.00140557 0.0973479 0.0242731
81.2401 1 0.0450898 0.00857103 0.441896 0.0228972
81.2599 1 0.0631363 0.0112947 0.633081 0.0241273
81.2797 1 0.040771 0.00174189 0.147441 0.0204842
81.2995 1 0.0355056 0.00322379 0.129106 0.0176616
81.3193 1 0.0830344 0.00679422 0.378878 0.00750187
81.3391 1 0.0896612 0.00769812 0.450339 0.013024
81.3589 1 0.0968857 0.0046332 0.259829 0.00318458
81.3788 1 0.129747 0.00920741 0.540944 0.0153987
81.3986 1 0.0446728 0.00759025 0.478309 0.0244077
81.4184 1 0.0940512 0.00653391 0.349053 0.0205239
81.4382 1 0.0472554 0.00823612 0.48498 0.00234453
81.458 1 0.0566017 0.0133873 0.736791 0.0273831
81.4778 1 0.148028 0.00956851 0.604582 0.0410335
81.4976 1 0.0396983 0.0132412 0.740237 0.0312433
81.5174 1 0.0740119 0.00167252 0.127515 0.00904765
81.5372 1 0.0435098 0.00557613 0.345777 0.0262585
81.557 1 0.145808 0.0145534 0.934626 0.0269245
81.5769 1 0.0922198 0.0069855 0.386112 0.00763884
81.5967 1 0.176288 0.00712843 0.411208 0.0231517
81.6165 1 0.0638357 0.00571061 0.316467 0.00290063
81.6363 1 0.0550559 0.00320485 0.179739 0.00695031
81.6561 1 0.0855823 0.00742499 0.602076 0.0190771
81.6759 1 0.0548344 0.00333622 0.164221 0.0102712
81.6957 1 0.00859791 0.00205053 0.149929 0.00887932
81.7155 1 0.336739 0.0433087 2.40153 0.0744891
81.7353 1 0.457986 0.0155631 0.682942 0.118126
81.7551 1 0.0202458 0.00781141 0.413789 0.0209837
81.775 1 0.0505218 0.00260614 0.152778 0.0139373
81.7948 1 0.0211276 0.00182846 0.0569436 0.0175734
81.8146 1 0.130679 0.0103496 0.557638 0.0697222
81.8344 1 0.152271 0.00625905 0.280857 0.0273704
81.8542 1 0.0496628 0.0015875 0.0394566 0.0269127
81.874 1 0.0944771 0.00524688 0.330381 0.0325784
81.8938 1 0.0711534 0.00620941 0.356604 0.0044487
81.9136 1 0.0312997 0.00418633 0.268772 0.00695386
81.9334 1 0.03107 0.00108005 0.207469 0.0258595
81.9532 1 0.0125037 0.00244502 0.12325 0.00583105
81.9731 1 0.0223208 0.00226899 0.0964144 0.00872601
81.9929 1 0.0597326 0.00514296 0.253644 0.00431847
82.0127 1 0.0590719 0.000996738 0.0642018 0.00880389
82.0325 1 0.083206 0.00635528 0.342277 0.0137463
82.0523 1 0.0819747 0.00702463 0.42513 0.0186537
82.0721 1 0.0315967 0.0128297 0.760465 0.00563982
82.0919 1 0.0513337 0.00583991 0.405946 0.00953054
82.1117 1 0.0294214 0.00659227 0.365338 0.012341
82.1315 1 0.119315 0.00479011 0.346099 0.0122289
82.1513 1 0.118993 0.0163628 0.936163 0.00704124
82.1712 1 0.533337 0.0399437 2.72289 0.0467076
82.191 1 0.0887595 0.00581874 0.303604 0.00641707
82.2108 1 0.239778 0.000981176 0.213415 0.0391905
82.2306 1 0.0455163 0.00992756 0.537322 0.0231583
82.2504 1 0.0425845 0.00501157 0.253372 0.00623252
82.2702 1 0.0429772 0.00387183 0.230946 0.00224236
82.29 1 0.0505828 0.00141711 0.108225 0.00429134
82.3098 1 0.0694534 0.00216391 0.101083 0.012881
82.3296 1 0.098184 0.00551722 0.300621 0.0162675
82.3494 1 0.0886406 0.00403145 0.219013 0.0042266
82.3692 1 0.0808979 0.00326054 0.192089 0.0269748
82.3891 1 0.325884 0.011367 0.464752 0.0442842
82.4089 1 0.0812758 0.00850382 0.419547 0.0463811
82.4287 1 0.0745579 0.00156758 0.314319 0.0392676
82.4485 1 0.0441448 0.00570503 0.30139 0.0159334
82.4683 1 0.119183 0.0168282 0.767419 0.0619411
82.4881 1 0.0911763 0.00939428 0.525208 0.0126677
82.5079 1 0.0284276 0.00931617 0.575977 0.0145511
82.5277 1 0.184409 0.00478567 0.387363 0.0129644
82.5475 1 0.152105 0.00873934 0.625434 0.0639488
82.5673 1 0.0373976 0.00534689 0.296213 0.0055443
82.5872 1 0.0448422 0.000603324 0.0188065 0.000296822
82.607 1 0.0417477 0.00436978 0.240025 0.00376061
82.6268 1 0.0527585 0.00298442 0.230425 0.0167327
82.6466 1 0.0103096 0.00646621 0.337293 0.014978
82.6664 1 0.0553752 0.0047291 0.356278 0.0110272
82.6862 1 0.054822 0.0152246 0.866998 0.00761642
82.706 1 0.0960564 0.00455319 0.245109 0.00221128
82.7258 1 0.0621029 0.000873136 0.0514381 0.0053638
82.7456 1 0.15247 0.00693693 0.377025 0.0114857
82.7654 1 0.109814 0.0082157 0.45639 0.00430916
82.7853 1 0.0455791 0.00297128 0.221404 0.00642069
82.8051 1 0.236083 0.00722445 0.599284 0.0446694
82.8249 1 0.0270633 0.00575217 0.341886 0.0118863
82.8447 1 0.0336211 0.0089664 0.518065 0.00377708
82.8645 1 0.074861 0.00877709 0.582836 0.00602393
82.8843 1 0.118449 0.00328306 0.178669 0.00830765
82.9041 1 0.110951 0.00774413 0.447319 0.0143979
82.9239 1 0.0582962 0.00827228 0.460519 0.00349714
82.9437 1 0.0201314 0.00147032 0.124731 0.00535572
82.9635 1 0.0311785 0.00885174 0.454619 0.00890133
82.9834 1 0.0753306 0.00473169 0.3198 0.000898531
83.0032 1 0.264736 0.0409543 2.28975 0.0470872
83.023 1 0.0403557 0.00174591 0.0907135 0.00342361
83.0428 1 0.0170903 0.00134851 0.0638987 0.00203383
83.0626 1 0.0832527 0.000802966 0.0909665 0.0051012
83.0824 1 0.0534652 0.00353589 0.179463 0.00105371
83.1022 1 0.0289739 0.0019815 0.0921254 0.00170726
83.122 1 0.0321461 0.00366365 0.18784 0.00115387
83.1418 1 0.0732625 0.00347913 0.132082 0.00675616
83.1616 1 0.128576 0.00222141 0.0879543 0.00779048
83.1815 1 0.0969334 0.00532065 0.267473 0.00707829
83.2013 1 0.0517635 0.00116495 0.109022 0.00575358
83.2211 1 0.0843625 0.006292 0.356975 0.00355224
83.2409 1 0.12412 0.00299571 0.262496 0.00669843
83.2607 1 0.056964 0.00922306 0.523706 0.00172852
83.2805 1 0.109864 0.0049203 0.360163 0.00558404
83.3003 1 0.0121851 0.00342266 0.197736 0.0015587
83.3201 1 0.0229481 0.00697566 0.458568 0.00319097
83.3399 1 0.260955 0.0211354 1.20745 0.0111123
83.3597 1 0.100612 0.00254839 0.11354 0.00222573
83.3796 1 0.277996 0.0294204 1.65449 0.00706925
83.3994 1 0.0876688 0.00365929 0.211242 0.00307726
83.4192 1 0.0163422 0.00339243 0.245758 0.0024032
83.439 1 0.0396146 0.00371795 0.213607 0.00348444
83.4588 1 0.0303612 0.00758598 0.424682 0.00491796
83.4786 1 0.0439465 0.00424502 0.323038 0.00203811
83.4984 1 0.0107652 0.00589631 0.336496 0.00106874
83.5182 1 0.181431 0.00799777 0.442822 0.00174481
83.538 1 0.059106 0.00720171 0.45024 0.00494942
83.5578 1 0.112837 0.00871743 0.602213 0.00515313
83.5776 1 0.00945987 0.0106907 0.533308 0.0031466
83.5975 1 0.139965 0.010374 0.61288 0.00324722
83.6173 1 0.599168 0.293967 17.6309 0.0664171
83.6371 1 0.133102 0.00225269 0.0580628 0.00343878
83.6569 1 0.0712342 0.0231383 1.76432 0.0120792
83.6767 1 0.316832 0.0185362 1.03499 0.00741023
83.6965 1 0.737196 0.00416762 0.328318 0.0166209
83.7163 1 0.213388 0.0297946 1.63376 0.0190632
83.7361 1 0.129662 0.00684842 0.371633 0.00302024
83.7559 1 0.0454932 0.00588699 0.377741 0.000723969
83.7757 1 0.0317471 0.00612521 0.387497 7.57448e-05
83.7956 1 0.218165 0.00196937 0.080182 0.00396029
83.8154 1 0.110808 0.00683285 0.394718 0.00115964
83.8352 1 0.124485 0.00849598 0.484401 0.00176255
83.855 1 0.126952 0.00907186 0.530417 0.00357319
83.8748 1 0.136305 0.0083375 0.584012 0.00297041
83.8946 1 0.226733 0.0476327 2.77873 0.00977135
83.9144 1 0.181074 0.00950491 0.570152 0.00203783
83.9342 1 0.178794 0.0145417 1.04156 0.00469791
83.954 1 0.0569445 0.0059743 0.322726 0.00103891
83.9738 1 0.0854573 0.00784701 0.508089 0.00330242
83.9937 1 0.0888898 0.0143161 0.819519 0.00385151
84.0135 1 0.075578 0.0013655 0.0746887 4.81751e-05
84.0333 1 0.107765 0.00181944 0.113186 0.00243885
84.0531 1 0.106213 0.0102891 0.592728 0.00141334
84.0729 1 0.0652251 0.00511254 0.350443 0.000255487
84.0927 1 0.0442512 0.00828379 0.478416 0.000362783
84.1125 1 0.0953658 0.00411819 0.316758 0.000352064
84.1323 1 0.171311 0.0142916 0.814825 0.000882682
84.1521 1 0.20159 0.0063951 0.354956 7.7916e-05
84.1719 1 0.333741 0.00644051 0.505314 0.00178343
84.1918 1 0.264223 0.0122274 0.72385 3.42318e-05
84.2116 1 0.124389 0.00514832 0.35481 4.99555e-06
84.2314 1 0.12335 0.00522142 0.298885 8.79997e-05
84.2512 1 0.208984 0.0113468 0.591487 0.000466681
84.271 1 0.631209 0.0505228 2.72319 8.94564e-05
84.2908 1 0.109895 0.0108839 0.651401 4.94528e-05
84.3106 1 0.115885 0.0121945 0.843195 0.000494116
84.3304 1 0.120401 0.0209952 1.23127 0.00133236
84.3502 1 0.247379 0.0160357 0.89394 0.00165434
84.37 1 0.0605514 0.0071563 0.475165 0.000669248
84.3899 1 0.0273106 0.011985 0.743926 0.00172902
84.4097 1 0.0426932 0.00856171 0.451573 0.00175552
84.4295 1 0.080305 0.00816042 0.452684 0.000189617
84.4493 1 0.0273422 0.00241723 0.138295 6.35461e-05
84.4691 1 0.233032 0.0210544 1.24937 0.00413008
84.4889 1 1.67234 0.0755337 5.43794 0.0293012
84.5087 1 0.209071 0.00245736 0.114113 0.000717943
84.5285 1 0.091976 0.00580889 0.36489 0.00113795
84.5483 1 0.0677325 0.00586552 0.337065 0.000838649
84.5681 1 0.0559663 0.000875812 0.0797863 0.000643985
84.5879 1 0.0491612 0.0105213 0.609361 0.00162993
84.6078 1 0.639596 0.0879324 5.74947 0.0151516
84.6276 1 0.364696 0.0180163 0.958261 0.00992322
84.6474 1 0.0643961 0.00380329 0.27226 0.000872019
84.6672 1 0.0842657 0.00545901 0.328224 0.00218143
84.687 1 0.224179 0.010647 0.593971 0.00486918
84.7068 1 0.0351303 0.00482648 0.2445 0.00302346
84.7266 1 0.0445762 0.00245682 0.124439 0.00259008
84.7464 1 0.0365027 0.00112255 0.0823432 0.00187045
84.7662 1 0.113067 0.00387972 0.170827 0.00263927
84.786 1 0.958737 0.0454035 3.31665 0.0324826
84.8059 1 0.170459 0.0108401 0.613994 0.00641321
84.8257 1 0.0868839 0.00149065 0.125697 0.00240215
84.8455 1 0.0317756 0.00721851 0.397768 0.00170189
84.8653 1 0.19192 0.00655999 0.337292 0.00494688
84.8851 1 0.379524 0.00425251 0.358292 0.00769802
84.9049 1 0.0927076 0.00422203 0.233925 0.000177588
84.9247 1 0.200389 0.00848017 0.56629 0.0109908
84.9445 1 0.117349 0.00319665 0.166005 0.00186113
84.9643 1 0.130154 0.00192617 0.074459 0.00726738
84.9841 1 0.0471054 0.000626365 0.0541761 0.00445136
85.004 1 0.156092 0.00573075 0.334808 0.00511807
85.0238 1 0.083393 0.0046484 0.253924 0.00474206
85.0436 1 0.405317 0.0236708 1.33052 0.022753
85.0634 1 0.089922 0.00133236 0.0477571 0.00925858
85.0832 1 0.0841986 0.00206341 0.198008 0.0120368
85.103 1 0.144359 0.0162486 0.918917 0.014099
85.1228 1 0.0712138 0.00725306 0.467537 0.0305713
85.1426 1 0.302492 0.00979323 0.53341 0.010283
85.1624 1 0.0436824 0.00125148 0.114351 0.00194186
85.1822 1 0.244941 0.0091186 0.506796 0.00280393
85.2021 1 0.180353 0.00228139 0.12057 0.00786896
85.2219 1 0.156725 0.00517683 0.274639 0.00519132
85.2417 1 0.314539 0.00484291 0.33986 0.0026012
85.2615 1 0.0415417 0.00346393 0.195208 0.00243682
85.2813 1 0.0947421 0.00322564 0.240659 0.00247399
85.3011 1 0.0689227 0.00429111 0.234587 0.00638366
85.3209 1 0.0949866 0.005315 0.297348 0.0020497
85.3407 1 0.0525722 0.00101998 0.0816463 0.002292
85.3605 1 0.0607548 0.00447552 0.247394 0.00456571
85.3803 1 0.149541 0.00428215 0.288462 0.0120869
85.4002 1 0.0924917 0.00606856 0.304165 0.00195837
85.42 1 0.229637 0.0209559 1.53211 0.070027
85.4398 1 0.0882545 0.0189412 1.28486 0.00838969
85.4596 1 0.0402596 0.0250101 1.4744 0.0104883
85.4794 1 0.0615441 0.00440687 0.294016 0.00213494
85.4992 1 0.110638 0.013371 0.762472 0.00703123
85.519 1 0.0469387 0.00200188 0.12511 0.00233641
85.5388 1 0.0370283 0.00410518 0.225115 0.00221857
85.5586 1 0.0347692 0.0267289 1.90908 0.0386867
85.5784 1 0.0446132 0.00403449 0.244021 0.0025294
85.5983 1 0.0367702 0.00335528 0.189041 0.00446872
85.6181 1 0.0168375 0.00247241 0.138633 0.0055825
85.6379 1 0.507761 0.0194599 1.01051 0.029654
85.6577 1 0.0367551 0.00144995 0.11521 0.000323374
85.6775 1 0.0457591 0.00363987 0.191484 0.00375911
85.6973 1 0.136521 0.00789676 0.668043 0.0225725
85.7171 1 0.910713 0.0443337 2.29887 0.0331362
85.7369 1 0.228711 0.00557246 0.307872 0.0112778
85.7567 1 0.131698 0.0131673 0.722565 0.0114099
85.7765 1 0.026098 0.0140876 0.731659 0.0142381
85.7963 1 0.137339 0.00420669 0.420389 0.00487389
85.8162 1 0.0826193 0.0100721 0.532571 0.00748724
85.836 1 0.0516775 0.00283239 0.118215 0.0166017
85.8558 1 0.0125359 0.00277158 0.134985 0.0157365
85.8756 1 0.0910609 0.00673019 0.347494 0.00579378
85.8954 1 0.0803522 0.0112235 0.743225 0.0373743
85.9152 1 0.0280836 0.00785765 0.474692 0.0174183
85.935 1 0.0571727 0.00296628 0.134979 0.00682957
85.9548 1 0.0925479 0.014156 0.802837 0.025902
85.9746 1 0.0871862 0.00884871 0.614044 0.0213196
85.9944 1 0.0281582 0.0013172 0.073531 0.00359463
86.0143 1 0.0366611 0.00348127 0.182735 0.00209694
86.0341 1 0.0599434 0.00111688 0.100412 0.0101012
86.0539 1 0.0219853 0.00482676 0.277203 0.0108884
86.0737 1 0.0201906 0.00490192 0.315538 0.0112797
86.0935 1 0.0320378 0.00415063 0.180853 0.0183134
86.1133 1 0.0438293 0.00367645 0.249198 0.0067737
86.1331 1 0.0598557 0.0118905 0.693373 0.00555433
86.1529 1 0.0348196 0.0015476 0.116902 0.00235579
86.1727 1 0.0627175 0.00256503 0.148376 0.00509512
86.1925 1 0.249121 0.0142019 0.884798 0.0318437
86.2124 1 0.0262 0.00951512 0.52088 0.0100689
86.2322 1 0.172394 0.00513383 0.243339 0.080324
86.252 1 0.0435835 0.00352832 0.257902 0.0283559
86.2718 1 0.0292834 0.00782217 0.443484 0.00667938
86.2916 1 0.26568 0.000915512 0.237497 0.0427867
86.3114 1 0.0515426 0.00739879 0.402019 0.0189111
86.3312 1 0.0365136 0.0033182 0.159294 0.0113935
86.351 1 0.0224257 0.00599748 0.413963 0.00806239
86.3708 1 0.137236 0.0182011 1.1202 0.0405675
86.3906 1 0.00365744 0.00775698 0.399773 0.0161338
86.4105 1 0.089394 0.00417449 0.210897 0.0125141
86.4303 1 0.0914277 0.00868495 0.456138 0.0352022
86.4501 1 0.0424221 0.00521193 0.303635 0.00345328
86.4699 1 0.0509138 0.00135428 0.117947 0.00764383
86.4897 1 0.0587943 0.000940507 0.0551736 0.00453426
86.5095 1 0.0182475 0.00415107 0.239911 0.0017398
86.5293 1 0.0454203 0.0019513 0.0806052 0.00568288
86.5491 1 0.0710449 0.00389194 0.206805 0.00591599
86.5689 1 0.0390363 0.000575805 0.0603416 0.00469757
86.5887 1 0.0570282 0.00362718 0.196451 0.00715354
86.6086 1 0.0570783 0.00619225 0.411003 0.0094362
86.6284 1 0.0229831 0.0048166 0.277296 0.00905387
86.6482 1 0.0197026 0.00172678 0.141454 0.00574796
86.668 1 0.451839 0.0046349 0.592372 0.0477622
86.6878 1 0.106161 0.0178704 1.03 0.030514
86.7076 1 0.0492054 0.00724522 0.441561 0.0268735
86.7274 1 0.0562184 0.00444533 0.240523 0.00600942
86.7472 1 0.0587679 0.00201539 0.11493 0.00264579
86.767 1 0.0653675 0.00522658 0.26746 0.00467525
86.7868 1 0.0476892 0.00132969 0.0799593 0.0115409
86.8066 1 0.475161 0.0330252 2.25853 0.326382
86.8265 1 0.0108251 0.00474166 0.290525 0.0189584
86.8463 1 0.0304932 0.00337202 0.168575 0.00901802
86.8661 1 0.160366 0.0160345 0.88016 0.0365766
86.8859 1 0.05149 0.00196225 0.191937 0.0212553
86.9057 1 0.0180767 0.00549247 0.300185 0.00492552
86.9255 1 0.0529741 0.00244964 0.228567 0.00612425
86.9453 1 0.101838 0.0112084 0.631966 0.0269206
86.9651 1 0.0325826 0.00462096 0.294597 0.00458306
86.9849 1 0.0263597 0.00478294 0.26439 0.0172501
87.0047 1 0.0628455 0.00658757 0.369306 0.0210685
87.0246 1 0.0377319 0.0029464 0.183455 0.00606332
87.0444 1 0.182453 0.0211372 1.09679 0.0595403
87.0642 1 0.0424371 0.000676022 0.0763999 0.00439986
87.084 1 0.0250549 0.003932 0.210628 0.00886252
87.1038 1 0.08768 0.00334938 0.284374 0.020566
87.1236 1 0.0279909 0.0108593 0.619926 0.0234451
87.1434 1 0.0868485 0.0286754 1.61188 0.0365242
87.1632 1 0.0335122 0.0035448 0.247255 0.00778754
87.183 1 0.0666383 0.00453485 0.236641 0.0257997
87.2028 1 0.0503668 0.00446921 0.248206 0.00994536
87.2227 1 0.052883 0.00420319 0.249725 0.00478522
87.2425 1 0.0681505 0.0132769 0.71188 0.0389216
87.2623 1 0.0521518 0.00428774 0.263109 0.0153113
87.2821 1 0.0647953 0.0012751 0.0538446 0.00123645
87.3019 1 0.123372 0.00947217 0.628391 0.0308321
87.3217 1 0.0137874 0.0122892 0.68817 0.0335122
87.3415 1 0.0298137 0.00453345 0.23787 0.0169564
87.3613 1 0.0416031 0.00446831 0.255214 0.0195608
87.3811 1 0.034737 0.00405897 0.206066 0.0110341
87.4009 1 0.0683208 0.0108241 0.783551 0.0081005
87.4208 1 0.00739565 0.0119237 0.69737 0.0177791
87.4406 1 0.0500838 0.00659694 0.338722 0.0287036
87.4604 1 0.122324 0.0109099 0.559268 0.0374423
87.4802 1 0.0134884 0.0027863 0.152389 0.0156686
87.5 1 0.00269477 0.00252012 0.218628 0.0233233
87.5198 1 0.089145 0.0125845 0.693816 0.0168735
87.5396 1 0.00838244 0.00284815 0.165258 0.0240298
87.5594 1 0.0730521 0.00396774 0.193148 0.0314473
87.5792 1 0.0817678 0.00239555 0.0849686 0.0126412
87.599 1 0.0691913 0.00317158 0.147546 0.0308693
87.6189 1 0.0683677 0.00311766 0.16235 0.01839
87.6387 1 0.0608908 0.00134099 0.0828656 0.00408761
87.6585 1 0.067415 0.00459351 0.240972 0.00724041
87.6783 1 0.0280773 0.00247155 0.0767392 0.00377333
87.6981 1 0.0724435 0.00483561 0.248974 0.00404395
87.7179 1 0.10456 0.0098424 0.586416 0.0214619
87.7377 1 0.0666433 0.00798204 0.519944 0.042847
87.7575 1 0.175418 0.0430986 2.45301 0.167983
87.7773 1 0.0627646 0.00540057 0.356941 0.0204739
87.7971 1 0.0880793 0.0104641 0.581964 0.0328939
87.817 1 0.0514356 0.00622034 0.316878 0.00990829
87.8368 1 0.0578583 0.003213 0.197165 0.0282607
87.8566 1 0.592519 0.0621406 3.26541 0.249966
87.8764 1 0.0564166 0.00282926 0.213127 0.00568015
87.8962 1 0.0257206 0.00486409 0.285137 0.0080205
87.916 1 0.036331 0.0028448 0.144306 0.0243493
87.9358 1 0.0424783 0.0158366 0.869208 0.0586818
87.9556 1 0.0423265 0.00490255 0.379054 0.0264979
87.9754 1 0.0590807 0.00713963 0.38955 0.0312466
87.9952 1 0.0521295 0.0100172 0.53007 0.0332699
88.015 1 0.022071 0.00443374 0.338109 0.0200904
88.0349 1 0.0521245 0.00618564 0.360957 0.0393593
88.0547 1 0.183305 0.0109362 0.556473 0.0142415
88.0745 1 0.0634111 0.00490668 0.25041 0.0110692
88.0943 1 0.03959 0.00464133 0.27019 0.00422167
88.1141 1 0.0887399 0.00272343 0.243892 0.0125854
88.1339 1 0.0288928 0.00306437 0.150833 0.0170741
88.1537 1 0.00598822 0.0023429 0.1742 0.0228204
88.1735 1 0.0801109 0.0125829 0.672118 0.0415556
88.1933 1 0.0774089 0.00922561 0.516957 0.0345107
88.2131 1 0.0380285 0.0156414 1.02187 0.0384551
88.233 1 0.0276157 0.0105535 0.597705 0.03759
88.2528 1 0.160623 0.00988324 0.809691 0.0836027
88.2726 1 0.0859736 0.00688372 0.387509 0.011166
88.2924 1 0.0470106 0.00116895 0.0290962 0.0225869
88.3122 1 0.0788456 0.0384599 2.09606 0.0755702
88.332 1 0.0364739 0.0015451 0.0782046 0.0106647
88.3518 1 0.0353533 0.00295137 0.165314 0.018132
88.3716 1 0.0728551 0.0029578 0.269417 0.0262841
88.3914 1 0.0629391 0.00743956 0.453564 0.0346066
88.4112 1 0.0724399 0.0146422 0.772636 0.0653277
88.4311 1 0.0133431 0.00321987 0.143667 0.0262458
88.4509 1 0.0128437 0.00475747 0.255788 0.0265069
88.4707 1 0.00976923 0.00573307 0.353834 0.0139448
88.4905 1 0.110453 0.00528778 0.347618 0.0387632
88.5103 1 0.0510873 0.00636362 0.332268 0.00921951
88.5301 1 0.0115522 0.00507993 0.329158 0.0339096
88.5499 1 0.0671726 0.0129152 0.713333 0.0435822
88.5697 1 0.0542446 0.00164877 0.0551161 0.00614267
88.5895 1 0.0240935 0.00694494 0.366408 0.0226582
88.6093 1 0.0765624 0.00364811 0.139547 0.0242216
88.6292 1 0.0928363 0.00179534 0.063233 0.110353
88.649 1 0.0184322 0.0076755 0.426445 0.0195929
88.6688 1 0.0625539 0.00624283 0.355978 0.00395943
88.6886 1 0.0363014 0.00104737 0.117544 0.00423104
88.7084 1 0.0297114 0.00520377 0.303789 0.0107399
88.7282 1 0.139769 0.0385773 2.12999 0.0289174
88.748 1 0.0273756 0.000848187 0.0540486 0.0164922
88.7678 1 0.112849 0.00196705 0.0913882 0.0286954
88.7876 1 0.316957 0.0352698 2.00298 0.0992375
88.8074 1 0.0464119 0.00899593 0.511159 0.00621365
88.8273 1 0.0140291 0.000483499 0.0328739 0.00881483
88.8471 1 0.0308254 0.00066254 0.0781392 0.0182769
88.8669 1 0.111631 0.0135221 0.781361 0.0264772
88.8867 1 0.0585841 0.0040255 0.210696 0.0217097
88.9065 1 0.0268081 0.00347234 0.164068 0.0299726
88.9263 1 0.0231117 0.00524277 0.267012 0.0128883
88.9461 1 0.0508413 0.00151755 0.137885 0.0159251
88.9659 1 0.0182739 0.0032784 0.153377 0.00162944
88.9857 1 0.0645014 0.00628115 0.334639 0.0250122
89.0055 1 0.0189305 0.0182847 1.0993 0.107944
89.0254 1 0.0853955 0.0052576 0.345704 0.0286435
89.0452 1 0.0591889 0.00699003 0.361088 0.0437396
89.065 1 0.045364 0.00769004 0.469006 0.0388044
89.0848 1 0.0178621 0.00633995 0.351243 0.0202973
89.1046 1 0.016526 0.00316132 0.168186 0.0243314
89.1244 1 0.0371848 0.000219068 0.0625106 0.0072685
89.1442 1 0.0192421 0.00534807 0.274582 0.00903505
89.164 1 0.159747 0.00644143 0.210088 0.0373879
89.1838 1 0.0457734 0.00702182 0.362708 0.0259867
89.2036 1 0.0581957 0.00731625 0.401789 0.107428
89.2234 1 0.0429925 0.00152196 0.0532178 0.0163451
89.2433 1 0.104179 0.00333093 0.177361 0.06911
89.2631 1 0.0071497 0.00485931 0.262461 0.0215191
89.2829 1 0.0375341 0.00239285 0.138754 0.0144469
89.3027 1 0.0409682 0.00226507 0.115262 0.00607019
89.3225 1 0.0411495 0.00179838 0.0886891 0.00892782
89.3423 1 0.0547575 0.00647137 0.303336 0.0358703
89.3621 1 0.0238052 0.00222171 0.188593 0.0123924
89.3819 1 0.00699863 0.00978262 0.561139 0.0311071
89.4017 1 0.0348703 0.00808467 0.430798 0.0173226
89.4215 1 0.0940169 0.00594342 0.280168 0.0424293
89.4414 1 0.0182926 0.00507397 0.236411 0.0337855
89.4612 1 0.118227 0.00251663 0.142041 0.0855891
89.481 1 0.00637905 0.00442574 0.194424 0.0174006
89.5008 1 0.0865489 0.00163323 0.0853648 0.00489053
89.5206 1 0.0949374 0.00650455 0.33345 0.0394702
89.5404 1 0.199321 0.0135918 0.690341 0.0802172
89.5602 1 0.0876462 0.0167544 0.841902 0.0578667
89.58 1 0.0214819 0.00196463 0.0883445 0.0369761
89.5998 1 0.0298669 0.00207787 0.0778542 0.0148798
89.6196 1 0.031801 0.000924897 0.124023 0.0126739
89.6395 1 0.0566509 0.00981515 0.526877 0.0357324
89.6593 1 0.0778981 0.00418426 0.1219 0.0549427
89.6791 1 0.085329 0.0124697 0.669255 0.0683208
89.6989 1 0.0387641 0.008361 0.511697 0.0447616
89.7187 1 0.0628247 0.00567803 0.315594 0.0358088
89.7385 1 0.142796 0.022687 1.16425 0.197304
89.7583 1 0.00794981 0.00170192 0.0921786 0.109805
89.7781 1 0.0387364 0.00571398 0.270024 0.0384168
89.7979 1 0.0210758 0.00208363 0.083644 0.0199223
89.8177 1 0.0330022 0.00380362 0.183559 0.0649296
89.8376 1 0.0369817 0.0100607 0.515795 0.106113
89.8574 1 0.0522148 0.0110498 0.609278 0.05561
