# Generated from ../data/13JUL2013/000.dat
time gyro_x lean_rate_est
28.485 -0.0135132 -0.011934
28.49 -0.00807158 -0.0110905
28.495 -0.00836588 -0.0104971
28.5 -0.000567077 -0.00840236
28.505 0.000275885 -0.00663856
28.51 0.00364994 -0.00461029
28.515 -0.00665473 -0.0052565
28.52 -0.00690355 -0.0058213
28.525 -0.000921438 -0.00501725
28.53 -0.00442742 -0.00516401
28.535 -0.0108177 -0.00663418
28.54 -0.00790513 -0.00715033
28.545 -0.012601 -0.00852871
28.55 -0.0102476 -0.00907562
28.555 -0.00966662 -0.00936017
28.56 -0.00594794 -0.0087839
28.565 -0.00784929 -0.00873805
28.57 -0.00543618 -0.00818377
28.575 -0.00369471 -0.00739451
28.58 -0.00196004 -0.00643033
28.585 -0.00278299 -0.00587639
28.59 -0.00606957 -0.00615387
28.595 -0.00430983 -0.00600015
28.6 -0.00416214 -0.00585868
28.605 -0.00366636 -0.0056549
28.61 -0.00687835 -0.00618155
28.615 -0.0108274 -0.0074133
28.62 -0.0116992 -0.00852314
28.625 -0.0138116 -0.00979698
28.63 -0.0141076 -0.010801
28.635 -0.0112344 -0.0109331
28.64 -0.0165278 -0.0121092
28.645 -0.00871171 -0.0113286
28.65 -0.00551167 -0.0100264
28.655 0.000940474 -0.00766806
28.66 0.000856721 -0.00589005
28.665 0.00334223 -0.0040278
28.67 0.00178613 -0.00296219
28.675 -0.00352981 -0.00329431
28.68 -0.00327525 -0.00351345
28.685 -0.00705674 -0.00449172
28.69 -0.0102867 -0.00591985
28.695 -0.00626411 -0.00615988
28.7 -0.00874124 -0.00685875
28.705 -0.0107515 -0.00780453
28.71 -0.00860069 -0.00805064
28.715 -0.00342841 -0.00714218
28.72 -0.00157164 -0.00604795
28.725 0.0015804 -0.00455694
28.73 0.000726449 -0.00360998
28.735 0.00327666 -0.00237305
28.74 -0.00148417 -0.00244675
28.745 -0.00246445 -0.00272719
28.75 -0.00495413 -0.003475
28.755 -0.00773679 -0.00463469
28.76 -0.00590918 -0.00513575
28.765 -0.00784062 -0.00592194
28.77 -0.00988577 -0.00693699
28.775 -0.00738751 -0.00717369
28.78 -0.0101955 -0.00792288
28.785 -0.00630978 -0.00765656
28.79 -0.00317537 -0.00677943
28.795 -0.00252513 -0.00596914
28.8 0.00380814 -0.0040156
28.805 -0.00409894 -0.00419894
28.81 -0.0064648 -0.0048338
28.815 -0.00857815 -0.00575497
28.82 -0.00618306 -0.0059461
28.825 -0.012854 -0.0074729
28.83 -0.0102739 -0.00806065
28.835 -0.00104636 -0.00655297
28.84 -0.00749405 -0.00673564
28.845 0.00459539 -0.00432712
28.85 -0.00548012 -0.00461431
28.855 0.000698235 -0.00353644
28.86 -0.00673681 -0.004276
28.865 -0.00922882 -0.00536159
28.87 -0.00283506 -0.00483343
28.875 -0.0145933 -0.0068935
28.88 -0.00165805 -0.00573216
28.885 -0.0103727 -0.00666005
28.89 -0.00139083 -0.00545982
28.895 0.000969654 -0.00405459
28.9 0.00527037 -0.00208326
28.905 -0.0034647 -0.00242981
28.91 -0.00657868 -0.00335708
28.915 -0.00259569 -0.00322085
28.92 -0.00861252 -0.00438426
28.925 0.00127986 -0.00318575
28.93 -0.011382 -0.00492101
28.935 0.000811417 -0.00367211
28.94 -0.00616186 -0.004183
28.945 -0.00107289 -0.00349008
28.95 -0.00343645 -0.00345516
28.955 -0.0136203 -0.00555939
28.96 0.00368705 -0.0035034
28.965 -0.0172619 -0.00632319
28.97 -0.00209684 -0.00526391
28.975 -0.00437231 -0.00490801
28.98 0.000595272 -0.00358938
28.985 0.00576085 -0.00149788
28.99 0.00135336 -0.000833729
28.995 0.00923315 0.00130795
29 0.000368404 0.00104496
29.005 0.000945274 0.000951362
29.01 0.000476547 0.000756852
29.015 -0.00343929 -0.000223692
29.02 0.00264824 0.000294235
29.025 -0.00896342 -0.00175956
29.03 -0.0104898 -0.00363094
29.035 -0.0060171 -0.00409274
29.04 -0.0107426 -0.00541658
29.045 0.00438966 -0.00322094
29.05 -0.00944022 -0.00443002
29.055 -4.75356e-05 -0.00335876
29.06 0.00324154 -0.00184683
29.065 0.00918902 0.000559864
29.07 0.00918991 0.00237042
29.075 0.0048504 0.00282069
29.08 0.0064767 0.00347855
29.085 0.00845252 0.00435812
29.09 0.0025477 0.00375535
29.095 -0.00176932 0.00237036
29.1 -0.0104836 -0.000524215
29.105 -0.00778117 -0.00214355
29.11 -0.00783092 -0.00336776
29.115 0.00423263 -0.00174757
29.12 -0.00646717 -0.00274768
29.125 0.0021854 -0.0016761
29.13 0.00860889 0.000489681
29.135 0.00692901 0.00178442
29.14 0.00929452 0.00324892
29.145 0.00554693 0.00355379
29.15 0.00464786 0.00356993
29.155 -0.000672662 0.00245388
29.16 0.00590809 0.00297068
29.165 -0.00202484 0.00169256
29.17 -0.00684646 -0.000289586
29.175 -0.000682305 -0.000491641
29.18 -0.000906735 -0.000676986
29.185 0.00479163 0.000391236
29.19 0.00632888 0.00152683
29.195 0.0067964 0.00249109
29.2 0.0127369 0.00445786
29.205 0.00382895 0.00406424
29.21 0.014024 0.00587972
29.215 0.00197513 0.00470858
29.22 0.00410883 0.00424584
29.225 0.00669462 0.0044246
29.23 -0.00206709 0.00271099
29.235 0.00127925 0.00211112
29.24 -0.00621129 9.18696e-05
29.245 -0.000726452 -0.000272889
29.25 -0.000273184 -0.000430652
29.255 0.00632647 0.000855505
29.26 0.00720777 0.00203334
29.265 0.0103462 0.00359286
29.27 0.0106829 0.00484028
29.275 0.00414117 0.00441006
29.28 0.00981885 0.00526451
29.285 0.00515339 0.00492581
29.29 -0.00221703 0.00311926
29.295 -0.00182233 0.00183832
29.3 0.00116006 0.00150628
29.305 0.00247098 0.00154585
29.31 0.00391613 0.0018948
29.315 0.0146685 0.00442378
29.32 0.014733 0.00635017
29.325 0.0165632 0.00817622
29.33 0.0199917 0.010249
29.335 0.0145109 0.010624
29.34 0.00915898 0.00974162
29.345 0.00302577 0.00774989
29.35 0.0053916 0.00671319
29.355 -0.0013791 0.00450021
29.36 -0.000154997 0.0030857
29.365 0.00261438 0.00261035
29.37 -0.000599369 0.00159842
29.375 0.0122449 0.00354845
29.38 0.018489 0.00634836
29.385 0.0149828 0.00773285
29.39 0.0213966 0.0101084
29.395 0.016512 0.0108546
29.4 0.0140049 0.0108601
29.405 0.0067211 0.00930307
29.41 -0.00149893 0.00637513
29.415 0.00635989 0.00579675
29.42 -0.00285074 0.00342919
29.425 0.00108893 0.00247307
29.43 0.00331377 0.00223749
29.435 0.00661198 0.00276859
29.44 0.00638157 0.0031446
29.445 0.0163174 0.00552664
29.45 0.0172629 0.00753113
29.455 0.0216097 0.0099494
29.46 0.0184329 0.0110917
29.465 0.0136191 0.0109134
29.47 0.00790175 0.00954535
29.475 0.00452202 0.00777691
29.48 0.00707564 0.00696269
29.485 0.00173613 0.00522583
29.49 0.00550056 0.00470582
29.495 0.00883738 0.00502425
29.5 0.0112299 0.00577868
29.505 0.0180724 0.00779296
29.51 0.0141629 0.00849457
29.515 0.0169041 0.00958988
29.52 0.0108483 0.00913141
29.525 0.00564062 0.00767409
29.53 0.00542872 0.00651798
29.535 0.0103942 0.00668084
29.54 0.0111934 0.00696859
29.545 0.0110785 0.00715963
29.55 0.00529569 0.00608967
29.555 0.0119417 0.00666955
29.56 0.014068 0.00755237
29.565 0.0146517 0.0083353
29.57 0.0136303 0.00870375
29.575 0.0169254 0.00965425
29.58 0.0138038 0.0097029
29.585 0.0163025 0.0102384
29.59 0.0116353 0.00964281
29.595 0.012683 0.00938731
29.6 0.0167237 0.0100267
29.605 0.00934967 0.00894461
29.61 0.00666834 0.0075448
29.615 0.0115722 0.00751136
29.62 0.0121302 0.00759855
29.625 0.0192739 0.00915314
29.63 0.0118885 0.00877113
29.635 0.0169217 0.00952396
29.64 0.0148382 0.0096407
29.645 0.0170008 0.0101572
29.65 0.0104092 0.00914956
29.655 0.0116241 0.00861957
29.66 0.00842847 0.00753438
29.665 0.00743905 0.00649027
29.67 0.0110559 0.00645851
29.675 0.00539379 0.00524116
29.68 0.00738022 0.00474473
29.685 0.00693712 0.00428302
29.69 0.00943435 0.00446658
29.695 0.0123008 0.00521041
29.7 0.00718075 0.004709
29.705 0.00690545 0.00428252
29.71 0.0101932 0.00465212
29.715 0.00397422 0.00363959
29.72 0.00817639 0.00376408
29.725 0.00924617 0.00409322
29.73 0.00593552 0.00365252
29.735 0.00972868 0.00412754
29.74 0.0119808 0.00496392
29.745 0.0130799 0.00582283
29.75 0.0145405 0.00677477
29.755 0.0108783 0.00670998
29.76 0.00964238 0.00638613
29.765 0.0168456 0.00762995
29.77 0.011815 0.00750155
29.775 0.0104762 0.00709273
29.78 0.00720675 0.00608148
29.785 0.00532765 0.00491279
29.79 0.0115766 0.0053303
29.795 0.0109457 0.00550794
29.8 0.0144776 0.00636783
29.805 0.0149446 0.00711174
29.81 0.0128247 0.00720595
29.815 0.0116378 0.00701109
29.82 0.0100937 0.00652629
29.825 0.0107389 0.00627417
29.83 0.0111924 0.00615608
29.835 0.0112423 0.00606466
29.84 0.0122895 0.00620304
29.845 0.00505576 0.0047656
29.85 0.00676113 0.00402623
29.855 0.00880548 0.00389282
29.86 0.0130584 0.00467401
29.865 0.00336491 0.00321485
29.87 0.00300536 0.0020302
29.875 0.00733136 0.00204767
29.88 0.00509493 0.00158381
29.885 0.0182994 0.00400116
29.89 -0.00331882 0.00130076
29.895 0.0182529 0.00376948
29.9 -0.00504324 0.000741659
29.905 0.00593073 0.000753915
29.91 0.00616855 0.000827124
29.915 -0.0010817 -0.000639006
29.92 0.0104245 0.000677171
29.925 -0.00798897 -0.00216683
29.93 0.0143262 0.000369849
29.935 -0.000403501 -0.000788867
29.94 0.0108435 0.000698536
29.945 0.010401 0.00174124
29.95 -0.00115499 9.63018e-05
29.955 0.00827999 0.000823946
29.96 -0.0101657 -0.00248439
29.965 0.00648425 -0.00149737
29.97 0.0036635 -0.00133817
29.975 -0.00040922 -0.00206464
29.98 0.00208576 -0.00207983
29.985 -0.00534879 -0.00365027
29.99 0.00368824 -0.002931
29.995 -0.00289105 -0.0037441
30 0.00401645 -0.00290005
