# Generated from ../data/13JUL2013/000.dat
time steer steer_est v v_c
25.43 -0.00596903 -0.0045145 2.02726 2
25.435 -0.00596903 -0.00462441 2.03754 2
25.44 -0.00628319 -0.00481146 2.04227 2
25.445 -0.00628319 -0.00500656 2.03544 2
25.45 -0.00628319 -0.00516945 2.0332 2
25.455 -0.00628319 -0.00532499 2.03158 2
25.46 -0.00628319 -0.00542528 2.03039 2
25.465 -0.00628319 -0.00551376 2.02953 2
25.47 -0.00628319 -0.00553649 2.02889 2
25.475 -0.00628319 -0.00554135 2.01816 2
25.48 -0.00628319 -0.00551056 2.02335 2
25.485 -0.00659734 -0.00550255 2.02441 2
25.49 -0.00659734 -0.00550815 2.02516 2
25.495 -0.00659734 -0.00550157 2.02573 2
25.5 -0.0069115 -0.00556915 2.02612 2
25.505 -0.0069115 -0.00562523 2.02643 2
25.51 -0.00722566 -0.00576369 2.02663 2
25.515 -0.00753982 -0.00593476 2.0268 2
25.52 -0.00753982 -0.00610674 2.0269 2
25.525 -0.00785398 -0.00630583 2.02699 2
25.53 -0.00785398 -0.00645865 2.02704 2
25.535 -0.00785398 -0.00658755 2.01681 2
25.54 -0.00785398 -0.00666992 2.02237 2
25.545 -0.00785398 -0.00673907 2.0237 2
25.55 -0.00785398 -0.00678057 2.02464 2
25.555 -0.00753982 -0.00674228 2.02535 2
25.56 -0.00753982 -0.00672463 2.02584 2
25.565 -0.00753982 -0.00669196 2.02623 2
25.57 -0.00753982 -0.0066747 2.02648 2
25.575 -0.00753982 -0.00665342 2.02669 2
25.58 -0.00753982 -0.00663787 2.02682 2
25.585 -0.00753982 -0.00661449 2.02694 2
25.59 -0.00753982 -0.00658744 2.027 2
25.595 -0.00753982 -0.00654415 2.01678 2
25.6 -0.00753982 -0.00649785 2.02235 2
25.605 -0.00785398 -0.00650885 2.02368 2
25.61 -0.00785398 -0.00652141 2.02463 2
25.615 -0.00785398 -0.00652652 2.02534 2
25.62 -0.00785398 -0.00653609 2.02584 2
25.625 -0.00785398 -0.00654501 2.02622 2
25.63 -0.00785398 -0.0066044 2.02648 2
25.635 -0.00816814 -0.00668329 2.02669 2
25.64 -0.00816814 -0.00678725 2.02682 2
25.645 -0.00816814 -0.00689274 2.02694 2
25.65 -0.00816814 -0.0069882 2.027 2
25.655 -0.00816814 -0.00707278 2.01678 2
25.66 -0.00816814 -0.00715147 2.01206 2
25.665 -0.00816814 -0.00724435 2.01893 2
25.67 -0.00816814 -0.00730549 2.02117 2
25.675 -0.00816814 -0.00738404 2.02282 2
25.68 -0.0084823 -0.00751491 2.024 2
25.685 -0.0084823 -0.00762973 2.02489 2
25.69 -0.0084823 -0.00775154 2.03579 2
25.695 -0.0084823 -0.007855 2.03073 2
25.7 -0.0084823 -0.00796843 2.02976 2
25.705 -0.00879646 -0.00811983 2.02908 2
25.71 -0.00879646 -0.00825279 2.02856 2
25.715 -0.00879646 -0.00836587 2.02821 2
25.72 -0.00911062 -0.00851957 2.02793 2
25.725 -0.00942478 -0.00871227 2.02774 2
25.73 -0.00942478 -0.00884604 2.02759 2
25.735 -0.00973894 -0.00904277 2.0275 2
25.74 -0.00973894 -0.00918833 2.02741 2
25.745 -0.0100531 -0.00938817 2.02737 2
25.75 -0.0100531 -0.00955698 2.0376 2
25.755 -0.0103673 -0.00977363 2.04233 2
25.76 -0.0103673 -0.00995075 2.03547 2
25.765 -0.0106814 -0.0101736 2.03324 2
25.77 -0.0106814 -0.0103682 2.03159 2
25.775 -0.0109956 -0.010593 2.03041 2
25.78 -0.0109956 -0.0107511 2.02953 2
25.785 -0.0109956 -0.010873 2.02891 2
25.79 -0.0109956 -0.0109489 2.03873 2
25.795 -0.0109956 -0.0109978 2.03286 2
25.8 -0.0109956 -0.0110071 2.03132 2
25.805 -0.0109956 -0.0109999 2.03021 2
25.81 -0.0113097 -0.0110297 2.02939 2
25.815 -0.0113097 -0.011076 2.02881 2
25.82 -0.0113097 -0.0111102 2.03865 2
25.825 -0.0116239 -0.0112395 2.0431 2
25.83 -0.0119381 -0.0114117 2.04631 2
25.835 -0.0119381 -0.0115992 2.04868 2
25.84 -0.0122522 -0.0118266 2.04009 2
25.845 -0.0122522 -0.0120349 2.03661 2
25.85 -0.0125664 -0.0122611 2.03404 2
25.855 -0.0125664 -0.0124342 2.04249 2
25.86 -0.0128805 -0.0125921 2.04587 2
25.865 -0.0125664 -0.0126386 2.04835 2
25.87 -0.0125664 -0.0126346 2.03986 2
25.875 -0.0125664 -0.0125847 2.03643 2
25.88 -0.0125664 -0.0125427 2.03392 2
25.885 -0.0125664 -0.0124879 2.03211 2
25.89 -0.0125664 -0.0124636 2.04105 2
25.895 -0.0128805 -0.0125446 2.03456 2
25.9 -0.0128805 -0.0126447 2.03256 2
25.905 -0.0131947 -0.0128132 2.03111 2
25.91 -0.0131947 -0.0129882 2.01976 2
25.915 -0.0135088 -0.0131936 2.01425 2
25.92 -0.0135088 -0.0133688 2.01022 2
25.925 -0.0135088 -0.0134795 2.0073 2
25.93 -0.0135088 -0.013515 2.00516 2
25.935 -0.013823 -0.0135572 2.0139 2
25.94 -0.013823 -0.0135383 2.01751 2
25.945 -0.013823 -0.0134662 2.02015 2
25.95 -0.013823 -0.013379 2.01177 2
25.955 -0.013823 -0.0132729 2.00843 2
25.96 -0.013823 -0.0131967 2.00598 2
25.965 -0.013823 -0.0131359 2.00422 2
25.97 -0.013823 -0.0130932 2.00291 2
25.975 -0.0141372 -0.013113 2.00198 2
25.98 -0.0141372 -0.0131666 2.00128 2
25.985 -0.0141372 -0.0132103 2.00079 2
25.99 -0.0141372 -0.0132372 2.0107 2
25.995 -0.0141372 -0.0132451 2.01519 2
26 -0.0141372 -0.0132085 2.00816 2
26.005 -0.0141372 -0.013178 2.01609 2
26.01 -0.0141372 -0.0131323 2.0191 2
26.015 -0.0141372 -0.0130817 2.01103 2
26.02 -0.0141372 -0.0130319 2.00787 2
26.025 -0.0141372 -0.0129825 2.00559 2
26.03 -0.0141372 -0.0129726 2.00391 2
26.035 -0.0144513 -0.0130312 2.00271 2
26.04 -0.0144513 -0.0131106 2.00181 2
26.045 -0.0144513 -0.0131889 2.01146 2
26.05 -0.0147655 -0.0133351 2.01573 2
26.055 -0.0147655 -0.0134649 2.00857 2
26.06 -0.0147655 -0.0135832 2.01636 2
26.065 -0.0150796 -0.0137655 2.01931 2
26.07 -0.0150796 -0.0138923 2.01116 2
26.075 -0.0150796 -0.0139957 2.00798 2
26.08 -0.0150796 -0.0140778 2.00565 2
26.085 -0.0150796 -0.0141133 2.00397 2
26.09 -0.0150796 -0.0141099 2.00273 2
26.095 -0.0150796 -0.0140851 2.01213 2
26.1 -0.0150796 -0.0140175 2.00592 2
26.105 -0.0150796 -0.0139285 2.00417 2
26.11 -0.0150796 -0.0138252 2.01316 2
26.115 -0.0150796 -0.0137045 2.00669 2
26.12 -0.0150796 -0.0135852 2.00471 2
26.125 -0.0150796 -0.0135111 2.00328 2
26.13 -0.0153938 -0.0134777 2.00223 2
26.135 -0.0153938 -0.013477 2.00148 2
26.14 -0.0153938 -0.0134982 2.00091 2
26.145 -0.0153938 -0.013506 1.99023 2
26.15 -0.0153938 -0.0135378 1.99547 2
26.155 -0.0153938 -0.0135459 1.99656 2
26.16 -0.0153938 -0.01351 1.99733 2
26.165 -0.0150796 -0.0134124 2.0082 2
26.17 -0.0150796 -0.0132848 2.00307 2
26.175 -0.0147655 -0.0130881 2.00209 2
26.18 -0.0144513 -0.0128445 2.00136 2
26.185 -0.0144513 -0.0126041 2.00085 2
26.19 -0.0141372 -0.0123561 1.99017 2
26.195 -0.0141372 -0.0121771 1.99545 2
26.2 -0.0141372 -0.0120589 1.99652 2
26.205 -0.0141372 -0.0120344 1.99732 2
26.21 -0.0141372 -0.0120571 2.00817 2
26.215 -0.0144513 -0.012188 2.01335 2
26.22 -0.0144513 -0.012334 2.00682 2
26.225 -0.0147655 -0.0125593 2.00483 2
26.23 -0.0147655 -0.0127539 2.00335 2
26.235 -0.0147655 -0.0128875 2.0023 2
26.24 -0.0147655 -0.0129856 2.0118 2
26.245 -0.0147655 -0.0130031 2.00571 2
26.25 -0.0147655 -0.0129675 2.004 2
26.255 -0.0144513 -0.0128383 2.00277 2
26.26 -0.0144513 -0.012668 2.00186 2
26.265 -0.0141372 -0.0124341 2.00121 2
26.27 -0.013823 -0.012166 2.00072 2
26.275 -0.013823 -0.0119249 2.00038 2
26.28 -0.0135088 -0.0116851 2.00012 2
26.285 -0.0135088 -0.0114803 1.99994 2
26.29 -0.0131947 -0.0112709 1.9998 2
26.295 -0.0131947 -0.0111315 1.99971 2
26.3 -0.0131947 -0.0110155 1.98934 2
26.305 -0.0131947 -0.0109299 1.98455 2
26.31 -0.0131947 -0.0108435 1.98105 2
26.315 -0.0128805 -0.010695 1.9888 2
26.32 -0.0128805 -0.0105457 1.99168 2
26.325 -0.0128805 -0.010396 1.9938 2
26.33 -0.0125664 -0.01015 1.98503 2
26.335 -0.0125664 -0.00991006 1.98141 2
26.34 -0.0122522 -0.00962313 1.98905 2
26.345 -0.0119381 -0.00928976 1.98159 2
26.35 -0.0116239 -0.00893256 1.97889 2
26.355 -0.0116239 -0.00863342 1.97694 2
26.36 -0.0113097 -0.00834317 1.98579 2
26.365 -0.0113097 -0.00810712 1.97922 2
26.37 -0.0109956 -0.00787209 1.97716 2
26.375 -0.0109956 -0.00771946 1.97568 2
26.38 -0.0106814 -0.00753494 1.98487 2
26.385 -0.0106814 -0.00741569 1.98883 2
26.39 -0.0106814 -0.00729119 1.98142 2
26.395 -0.0103673 -0.00714782 1.98907 2
26.4 -0.0103673 -0.00701249 1.99187 2
26.405 -0.0100531 -0.00682565 1.99394 2
26.41 -0.0100531 -0.00663911 1.98514 2
26.415 -0.00973894 -0.00638678 1.98149 2
26.42 -0.00942478 -0.00612081 1.97882 2
26.425 -0.00942478 -0.00587106 1.98717 2
26.43 -0.00911062 -0.00562123 1.98021 2
26.435 -0.00911062 -0.00538885 1.9779 2
26.44 -0.00879646 -0.00514179 1.98649 2
26.445 -0.00879646 -0.00496155 1.99001 2
26.45 -0.0084823 -0.00478911 1.98228 2
26.455 -0.0084823 -0.00465259 1.97941 2
26.46 -0.0084823 -0.00456762 1.98758 2
26.465 -0.00816814 -0.00446434 1.98053 2
26.47 -0.00816814 -0.00438526 1.97811 2
26.475 -0.00785398 -0.00427717 1.97637 2
26.48 -0.00753982 -0.00413388 1.97509 2
26.485 -0.00722566 -0.0039417 1.98446 2
26.49 -0.0069115 -0.00371654 1.97823 2
26.495 -0.00659734 -0.00345758 1.97646 2
26.5 -0.00628319 -0.00315751 1.97515 2
26.505 -0.00596903 -0.00282162 1.97421 2
26.51 -0.00565487 -0.00246981 1.97351 2
26.515 -0.00565487 -0.00216469 1.97302 2
26.52 -0.00534071 -0.00185129 1.97265 2
26.525 -0.00534071 -0.00159694 1.9724 2
26.53 -0.00534071 -0.00137379 1.97219 2
26.535 -0.00534071 -0.00125208 1.97207 2
26.54 -0.00534071 -0.00116596 1.96167 2
26.545 -0.00534071 -0.0011387 1.96714 2
26.55 -0.00534071 -0.00112799 1.96837 2
26.555 -0.00534071 -0.00112465 1.96928 2
26.56 -0.00534071 -0.00112731 1.98021 2
26.565 -0.00534071 -0.00111278 1.98545 2
26.57 -0.00502655 -0.00101266 1.97895 2
26.575 -0.00471239 -0.000843425 1.97699 2
26.58 -0.00408407 -0.000519925 1.97554 2
26.585 -0.00376991 -0.000162474 1.9745 2
26.59 -0.00314159 0.000290118 1.97373 2
26.595 -0.00282743 0.000694602 1.97319 2
26.6 -0.00219911 0.00115714 1.98305 2
26.605 -0.00188496 0.00155159 1.98752 2
26.61 -0.0015708 0.00192436 1.98046 2
26.615 -0.00125664 0.00222584 1.97809 2
26.62 -0.00125664 0.00243096 1.98662 2
26.625 -0.000942478 0.00262181 1.97983 2
26.63 -0.000942478 0.00277023 1.9776 2
26.635 -0.000942478 0.00286789 1.98629 2
26.64 -0.000628319 0.00302361 1.98985 2
26.645 -0.000628319 0.00316832 1.99246 2
26.65 -0.000628319 0.00330455 1.98406 2
26.655 -0.000628319 0.00341305 1.98071 2
26.66 -0.000628319 0.00350879 1.97825 2
26.665 -0.000628319 0.00355501 1.97647 2
26.67 -0.000628319 0.00358809 1.97516 2
26.675 -0.000314159 0.00361623 1.97422 2
26.68 -0.000314159 0.0036034 1.98381 2
26.685 -0.000314159 0.00356726 1.97777 2
26.69 0 0.00353878 1.97611 2
26.695 0 0.00352112 1.97491 2
26.7 0.000314159 0.00354651 1.97402 2
26.705 0.000628319 0.00363146 1.97339 2
26.71 0.000942478 0.00376125 1.97292 2
26.715 0.00125664 0.00393489 1.97259 2
26.72 0.00125664 0.00409933 1.98262 2
26.725 0.0015708 0.00427425 1.97691 2
26.73 0.0015708 0.004437 1.97548 2
26.735 0.00188496 0.00462285 1.97445 2
26.74 0.00188496 0.0047451 1.97369 2
26.745 0.00188496 0.0048441 1.97315 2
26.75 0.0015708 0.00486835 1.97274 2
26.755 0.0015708 0.00486945 1.97246 2
26.76 0.0015708 0.00485454 1.98252 2
26.765 0.0015708 0.00482797 1.97684 2
26.77 0.00125664 0.00476451 1.97543 2
26.775 0.00125664 0.00468687 1.96413 2
26.78 0.00125664 0.00464361 1.96891 2
26.785 0.00125664 0.00459437 1.96967 2
26.79 0.00125664 0.00455824 1.97021 2
26.795 0.00125664 0.00452702 1.97061 2
26.8 0.0015708 0.00456068 1.98118 2
26.805 0.0015708 0.0045836 1.97586 2
26.81 0.00188496 0.00465974 1.97471 2
26.815 0.00188496 0.0047113 1.9739 2
26.82 0.00219911 0.00479964 1.97328 2
26.825 0.00219911 0.00485968 1.97286 2
26.83 0.00219911 0.0049027 1.97252 2
26.835 0.00219911 0.00490764 1.9723 2
26.84 0.00219911 0.00490798 1.97212 2
26.845 0.00219911 0.00490176 1.97201 2
26.85 0.00219911 0.0048808 1.97191 2
26.855 0.00219911 0.00487216 1.97185 2
26.86 0.00219911 0.00487014 1.97179 2
26.865 0.00219911 0.00488963 1.97177 2
26.87 0.00219911 0.004929 1.98202 2
26.875 0.00219911 0.00497577 1.98676 2
26.88 0.00219911 0.00505365 1.99019 2
26.885 0.00219911 0.00510959 1.98243 2
26.89 0.00251327 0.00524812 1.9795 2
26.895 0.00251327 0.00533155 1.97738 2
26.9 0.00251327 0.00543267 1.97582 2
26.905 0.00282743 0.00553986 1.97471 2
26.91 0.00282743 0.00561675 1.97387 2
26.915 0.00282743 0.00565242 1.98357 2
26.92 0.00282743 0.00567169 1.98787 2
26.925 0.00282743 0.00566484 1.98074 2
26.93 0.00314159 0.00569283 1.97827 2
26.935 0.00314159 0.00572866 1.98677 2
26.94 0.00314159 0.00573095 1.97992 2
26.945 0.00314159 0.00575918 1.97769 2
26.95 0.00314159 0.00576331 1.97604 2
26.955 0.00314159 0.00578262 1.98515 2
26.96 0.00345575 0.0058648 1.98902 2
26.965 0.00345575 0.00593642 1.98158 2
26.97 0.00345575 0.0060191 1.97888 2
26.975 0.00345575 0.0060678 1.97693 2
26.98 0.00345575 0.00612161 1.97549 2
26.985 0.00345575 0.00615846 1.97446 2
26.99 0.00345575 0.00618595 1.9737 2
26.995 0.00345575 0.00623781 1.98344 2
27 0.00345575 0.00625954 1.97749 2
27.005 0.00345575 0.006277 1.97592 2
27.01 0.00345575 0.0063148 1.97476 2
27.015 0.00345575 0.00633485 1.97393 2
27.02 0.00345575 0.00637261 1.97331 2
27.025 0.00345575 0.00640173 1.97287 2
27.03 0.00345575 0.00645878 1.97254 2
27.035 0.00345575 0.00650468 1.9826 2
27.04 0.00345575 0.00656676 1.98716 2
27.045 0.00376991 0.00671559 1.98022 2
27.05 0.00376991 0.00685182 1.97789 2
27.055 0.00376991 0.00700889 1.96592 2
27.06 0.00376991 0.00712832 1.97022 2
27.065 0.00376991 0.00726976 1.97063 2
27.07 0.00376991 0.00736591 1.9709 2
27.075 0.00408407 0.00751285 1.98141 2
27.08 0.00408407 0.00761705 1.98629 2
27.085 0.00408407 0.00767902 1.97959 2
27.09 0.00408407 0.00771593 1.97743 2
27.095 0.00408407 0.00770724 1.98616 2
27.1 0.00408407 0.007712 1.97947 2
27.105 0.00439823 0.0077664 1.97736 2
27.11 0.00439823 0.00781391 1.97581 2
27.115 0.00439823 0.00783733 1.98498 2
27.12 0.00439823 0.00789471 1.97861 2
27.125 0.00439823 0.00794075 1.97674 2
27.13 0.00471239 0.00804052 1.97535 2
27.135 0.00471239 0.00812669 1.96408 2
27.14 0.00471239 0.00819112 1.96888 2
27.145 0.00471239 0.00823098 1.96964 2
27.15 0.00471239 0.00825464 1.98047 2
27.155 0.00439823 0.00820793 1.97535 2
27.16 0.00439823 0.00816925 1.97434 2
27.165 0.00439823 0.00816081 1.97362 2
27.17 0.00439823 0.00815042 1.9628 2
27.175 0.00439823 0.00816968 1.95768 2
27.18 0.00471239 0.00829988 1.96421 2
27.185 0.00471239 0.00842574 1.96625 2
27.19 0.00471239 0.00856114 1.96771 2
27.195 0.00502655 0.00873505 1.9688 2
27.2 0.00502655 0.00889847 1.96957 2
27.205 0.00534071 0.00908996 1.97015 2
27.21 0.00534071 0.00922043 1.96027 2
27.215 0.00565487 0.00939091 1.96612 2
27.22 0.00565487 0.00951005 1.96762 2
27.225 0.00596903 0.00965376 1.96873 2
27.23 0.00596903 0.0097784 1.96952 2
27.235 0.00596903 0.00985135 1.97011 2
27.24 0.00628319 0.00999792 1.97053 2
27.245 0.00659734 0.0101541 1.96056 2
27.25 0.00659734 0.0102582 1.96631 2
27.255 0.00659734 0.0103712 1.96778 2
27.26 0.00659734 0.0104108 1.96883 2
27.265 0.00659734 0.0104638 1.97989 2
27.27 0.0069115 0.0105194 1.98519 2
27.275 0.0069115 0.0105809 1.97878 2
27.28 0.0069115 0.0106341 1.97684 2
27.285 0.0069115 0.0106847 1.96516 2
27.29 0.0069115 0.0107398 1.96967 2
27.295 0.00722566 0.0108695 1.97022 2
27.3 0.00722566 0.0110076 1.97061 2
27.305 0.00722566 0.0111308 1.9709 2
27.31 0.00722566 0.0112306 1.9711 2
27.315 0.00722566 0.0112987 1.97127 2
27.32 0.00753982 0.0114221 1.96108 2
27.325 0.00753982 0.0115129 1.96671 2
27.33 0.00753982 0.0115632 1.96805 2
27.335 0.00753982 0.0116065 1.96904 2
27.34 0.00785398 0.0117148 1.98003 2
27.345 0.00785398 0.0118107 1.97503 2
27.35 0.00816814 0.0119774 1.97411 2
27.355 0.00816814 0.0121497 1.97345 2
27.36 0.0084823 0.0123717 1.96267 2
27.365 0.0084823 0.0125699 1.95759 2
27.37 0.00879646 0.0128071 1.96415 2
27.375 0.00911062 0.0130551 1.9662 2
27.38 0.00911062 0.0132608 1.96768 2
27.385 0.00942478 0.0134509 1.96877 2
27.39 0.00942478 0.0135704 1.96955 2
27.395 0.00973894 0.0137232 1.95985 2
27.4 0.00973894 0.0138323 1.9658 2
27.405 0.00973894 0.0139078 1.9674 2
27.41 0.0100531 0.0140451 1.96855 2
27.415 0.0100531 0.0141607 1.96941 2
27.42 0.0103673 0.0143418 1.97001 2
27.425 0.0106814 0.0145741 1.97047 2
27.43 0.0106814 0.0148063 1.9605 2
27.435 0.0109956 0.0150873 1.956 2
27.44 0.0109956 0.0153141 1.963 2
27.445 0.0113097 0.0155663 1.95507 2
27.45 0.0113097 0.0157653 1.95203 2
27.455 0.0113097 0.0159356 1.96012 2
27.46 0.0113097 0.0160358 1.95296 2
27.465 0.0116239 0.016171 1.95051 2
27.47 0.0116239 0.016246 1.94871 2
27.475 0.0116239 0.0162985 1.9577 2
27.48 0.0116239 0.0163379 1.9512 2
27.485 0.0119381 0.0164313 1.94923 2
27.49 0.0119381 0.0164994 1.95806 2
27.495 0.0122522 0.0166217 1.95148 2
27.5 0.0122522 0.0167534 1.94941 2
27.505 0.0125664 0.0169207 1.94792 2
27.51 0.0128805 0.017109 1.95711 2
27.515 0.0131947 0.0173375 1.95079 2
27.52 0.0131947 0.0175459 1.94891 2
27.525 0.0135088 0.0177525 1.94756 2
27.53 0.0135088 0.0178998 1.94656 2
27.535 0.013823 0.0180387 1.94584 2
27.54 0.013823 0.0181364 1.9556 2
27.545 0.013823 0.0181775 1.95997 2
27.55 0.013823 0.0181461 1.95285 2
27.555 0.013823 0.0180669 1.96072 2
27.56 0.013823 0.0179506 1.9534 2
27.565 0.013823 0.017849 1.95083 2
27.57 0.013823 0.017723 1.94894 2
27.575 0.013823 0.0176144 1.95787 2
27.58 0.013823 0.0175563 1.95132 2
27.585 0.0141372 0.0176073 1.94931 2
27.59 0.0141372 0.017663 1.95812 2
27.595 0.0141372 0.0177655 1.96181 2
27.6 0.0144513 0.0179525 1.95419 2
27.605 0.0144513 0.0181235 1.95141 2
27.61 0.0144513 0.0182621 1.95965 2
27.615 0.0144513 0.0183405 1.95263 2
27.62 0.0144513 0.0184075 1.96054 2
27.625 0.0144513 0.018408 1.96357 2
27.63 0.0141372 0.0183128 1.95548 2
27.635 0.0141372 0.0181981 1.95234 2
27.64 0.0141372 0.018101 1.95004 2
27.645 0.0141372 0.018011 1.95867 2
27.65 0.0144513 0.0180234 1.96219 2
27.655 0.0144513 0.0180635 1.96477 2
27.66 0.0147655 0.0181843 1.96664 2
27.665 0.0147655 0.018303 1.96801 2
27.67 0.0150796 0.0184817 1.95871 2
27.675 0.0150796 0.0186066 1.96499 2
27.68 0.0153938 0.0187577 1.96679 2
27.685 0.0153938 0.0188411 1.96813 2
27.69 0.0153938 0.0188525 1.95879 2
27.695 0.0153938 0.0188145 1.96505 2
27.7 0.0150796 0.0186851 1.96684 2
27.705 0.0150796 0.018527 1.95787 2
27.71 0.0150796 0.0183893 1.96436 2
27.715 0.0150796 0.0182762 1.96635 2
27.72 0.0150796 0.018198 1.96779 2
27.725 0.0150796 0.0181513 1.96885 2
27.73 0.0150796 0.0181642 1.96961 2
27.735 0.0150796 0.018198 1.97018 2
27.74 0.0150796 0.0182644 1.96029 2
27.745 0.0153938 0.0183754 1.95585 2
27.75 0.0153938 0.0184834 1.96288 2
27.755 0.0153938 0.018582 1.96528 2
27.76 0.015708 0.0186863 1.967 2
27.765 0.015708 0.0187526 1.96828 2
27.77 0.015708 0.0187723 1.96919 2
27.775 0.015708 0.0187526 1.96988 2
27.78 0.0153938 0.0186523 1.96007 2
27.785 0.0153938 0.0185474 1.96597 2
27.79 0.0153938 0.0184067 1.96751 2
27.795 0.0153938 0.0182784 1.95836 2
27.8 0.0150796 0.0181077 1.96471 2
27.805 0.0150796 0.0179418 1.96661 2
27.81 0.0150796 0.0178139 1.96798 2
27.815 0.0150796 0.0176813 1.9587 2
27.82 0.0150796 0.0175878 1.96496 2
27.825 0.0150796 0.0174877 1.96679 2
27.83 0.0150796 0.0174028 1.96811 2
27.835 0.0150796 0.0173409 1.96909 2
27.84 0.0147655 0.0171931 1.96978 2
27.845 0.0147655 0.0170636 1.9703 2
27.85 0.0147655 0.016903 1.96038 2
27.855 0.0144513 0.0167157 1.95591 2
27.86 0.0144513 0.0165219 1.96293 2
27.865 0.0144513 0.0163182 1.96531 2
27.87 0.0141372 0.0160938 1.95674 2
27.875 0.0141372 0.0158486 1.96355 2
27.88 0.013823 0.0155932 1.96575 2
27.885 0.013823 0.0153736 1.96737 2
27.89 0.0135088 0.0151183 1.96853 2
27.895 0.0135088 0.0148922 1.96939 2
27.9 0.0131947 0.0146611 1.97 2
27.905 0.0131947 0.0145029 1.96018 2
27.91 0.0131947 0.0143728 1.96603 2
27.915 0.0131947 0.0142552 1.96757 2
27.92 0.0131947 0.0141781 1.95839 2
27.925 0.0128805 0.0140602 1.95447 2
27.93 0.0128805 0.0139612 1.96187 2
27.935 0.0128805 0.0138514 1.96454 2
27.94 0.0128805 0.0137724 1.95618 2
27.945 0.0125664 0.0135841 1.96314 2
27.95 0.0122522 0.0133763 1.96545 2
27.955 0.0122522 0.0131794 1.95686 2
27.96 0.0119381 0.0129322 1.95333 2
27.965 0.0116239 0.0126873 1.96107 2
27.97 0.0116239 0.0124761 1.96394 2
27.975 0.0113097 0.0122628 1.95576 2
27.98 0.0113097 0.0120728 1.95253 2
27.985 0.0109956 0.0119158 1.96048 2
27.99 0.0106814 0.0117316 1.95323 2
27.995 0.0106814 0.0115801 1.9507 2
28 0.0106814 0.0114753 1.95914 2
28.005 0.0103673 0.0112852 1.96255 2
28.01 0.0100531 0.0111125 1.95473 2
28.015 0.0100531 0.0108973 1.96209 2
28.02 0.00973894 0.0106454 1.96468 2
28.025 0.00942478 0.0103621 1.9563 2
28.03 0.00911062 0.0100397 1.95292 2
28.035 0.00911062 0.00976991 1.96077 2
28.04 0.00879646 0.00947766 1.96372 2
28.045 0.00879646 0.00924035 1.96589 2
28.05 0.0084823 0.00901753 1.96745 2
28.055 0.0084823 0.00883153 1.96861 2
28.06 0.00816814 0.00866267 1.96943 2
28.065 0.00816814 0.00852367 1.95976 2
28.07 0.00785398 0.00836577 1.96573 2
28.075 0.00785398 0.00824314 1.96735 2
28.08 0.00753982 0.00808966 1.96852 2
28.085 0.00722566 0.00785092 1.96938 2
28.09 0.0069115 0.00761082 1.96999 2
28.095 0.00659734 0.0073209 1.97046 2
28.1 0.00628319 0.00701203 1.96049 2
28.105 0.00596903 0.00669769 1.96628 2
28.11 0.00534071 0.00630833 1.96774 2
28.115 0.00502655 0.00595654 1.96882 2
28.12 0.00471239 0.00560082 1.97987 2
28.125 0.00439823 0.00530953 1.97491 2
28.13 0.00439823 0.00509199 1.97402 2
28.135 0.00408407 0.00488257 1.97339 2
28.14 0.00376991 0.00467997 1.96263 2
28.145 0.00376991 0.00451674 1.96784 2
28.15 0.00345575 0.00434822 1.96887 2
28.155 0.00345575 0.00419143 1.96964 2
28.16 0.00345575 0.0040605 1.97018 2
28.165 0.00314159 0.00385697 1.9706 2
28.17 0.00282743 0.00362441 1.97088 2
28.175 0.00282743 0.00342166 1.96082 2
28.18 0.00251327 0.00318124 1.9665 2
28.185 0.00251327 0.00297767 1.96792 2
28.19 0.00219911 0.00276075 1.96893 2
28.195 0.00219911 0.00258754 1.96968 2
28.2 0.00188496 0.00241232 1.97021 2
28.205 0.0015708 0.00221527 1.97062 2
28.21 0.0015708 0.00207746 1.96061 2
28.215 0.00125664 0.00187481 1.95608 2
28.22 0.000942478 0.0016801 1.96305 2
28.225 0.000942478 0.00152191 1.9654 2
28.23 0.000628319 0.00134875 1.95681 2
28.235 0.000628319 0.00119467 1.9636 2
28.24 0.000314159 0.00103452 1.96578 2
28.245 0 0.000865354 1.9571 2
28.25 0 0.000715056 1.95351 2
28.255 -0.000314159 0.000570847 1.9612 2
28.26 -0.000628319 0.000379303 1.95375 2
28.265 -0.000628319 0.000218641 1.95108 2
28.27 -0.000942478 1.94085e-05 1.95941 2
28.275 -0.000942478 -0.000178807 1.95246 2
28.28 -0.00125664 -0.000411038 1.95013 2
28.285 -0.00125664 -0.000600843 1.94845 2
28.29 -0.0015708 -0.000821166 1.95749 2
28.295 -0.0015708 -0.000995976 1.95106 2
28.3 -0.0015708 -0.00111273 1.94911 2
28.305 -0.00188496 -0.00122801 1.95799 2
28.31 -0.00188496 -0.00131966 1.95141 2
28.315 -0.00188496 -0.00134298 1.94938 2
28.32 -0.00188496 -0.00138319 1.94788 2
28.325 -0.00219911 -0.00146744 1.9571 2
28.33 -0.00219911 -0.00156617 1.95076 2
28.335 -0.00251327 -0.00174755 1.94891 2
28.34 -0.00251327 -0.00192337 1.95782 2
28.345 -0.00282743 -0.00217359 1.95131 2
28.35 -0.00314159 -0.00246591 1.94929 2
28.355 -0.00345575 -0.00277348 1.95812 2
28.36 -0.00376991 -0.00306101 1.96179 2
28.365 -0.00376991 -0.00326579 1.9542 2
